chr start end symbol
1 231762535 232177018 DISC1*******
1 231762535 231859820 DISC1********
1 231762535 231886365 DISC1*********
1 231762535 231907408 DISC1**********
1 232061579 232080951 DISC1-IT1
1 231950371 231954263 DISC2
1 223101765 223179337 DISP1
1 222988380 223179337 DISP1*
1 222988380 223010726 DISP1**
1 222988422 223179337 DISP1***
1 222988422 223010726 DISP1****
1 222988698 223010726 DISP1*****
1 11539211 11597608 DISP3
1 64014650 64016307 DLEU2L
1 35331036 35395251 DLGAP3
1 76207686 76210698 DLSTP1
1 44679142 44686345 DMAP1
1 46972670 46981888 DMBX1
1 46955507 46981888 DMBX1*
1 50883221 50889115 DMRTA2
1 53925071 53933160 DMRTB1
1 225117376 225586988 DNAH14
1 225117376 225157489 DNAH14*
1 225117376 225212302 DNAH14**
1 225117376 225157534 DNAH14***
1 225117355 225155626 DNAH14****
1 85527980 85598821 DNAI3
1 85528009 85598821 DNAI3*
1 67303285 67390539 DNAI4
1 67278570 67390539 DNAI4*
1 102337567 102360299 DNAJA1P5
1 78470622 78483648 DNAJB4
1 78444841 78483648 DNAJB4*
1 78470511 78483648 DNAJB4**
1 78445867 78483648 DNAJB4***
1 6694229 6761876 DNAJC11
1 15853342 15898228 DNAJC16
1 15853307 15898228 DNAJC16*
1 65730376 65881552 DNAJC6
1 65775225 65881554 DNAJC6*
1 65730431 65881554 DNAJC6**
1 28526789 28559540 DNAJC8
1 38022540 38032458 DNALI1
1 84864166 84880701 DNASE2B
1 84873952 84880701 DNASE2B*
1 171810637 172381857 DNM3
1 171810637 172102532 DNM3*
1 171810637 172387603 DNM3**
1 171833331 171833827 DNM3-IT1
1 172106018 172113975 DNM3OS
1 94331839 94344762 DNTTIP2
1 62920396 63154039 DOCK7
1 62920396 63154057 DOCK7*
1 63049772 63154057 DOCK7**
1 44435681 44439041 DPH2
1 101455180 101491362 DPH5
1 101455180 101491340 DPH5*
1 155112366 155112883 DPM3
1 155112366 155113007 DPM3*
1 168664705 168698444 DPT
1 98185313 98386615 DPYD
1 97543299 98386590 DPYD*
1 97561478 97788511 DPYD-AS1
1 98262476 98263607 DPYD-AS2
1 93811463 93835050 DR1
1 111659791 111682838 DRAM2
1 111659784 111682715 DRAM2*
1 11751766 11785914 DRAXIN
1 148901844 148904054 DRD5P2
1 205111632 205180830 DSTYK
1 212209089 212278355 DTL
1 212208894 212278348 DTL*
1 221874765 221915431 DUSP10
1 221874761 221915518 DUSP10*
1 221874761 221910242 DUSP10**
1 161719575 161727028 DUSP12
1 159750751 159752333 DUSP23
1 228780656 228788159 DUSP5P1
1 1270657 1284798 DVL1
1 206808880 206828520 DYRK3
1 23832929 23857725 E2F2
1 43629854 43637961 EBNA1BP2
1 43629844 43638241 EBNA1BP2*
1 21543742 21671997 ECE1
1 21543742 21606108 ECE1*
1 21543742 21616708 ECE1**
1 21543742 21616956 ECE1***
1 21619782 21626362 ECE1-AS1
1 53361581 53387412 ECHDC2
1 53361581 53387446 ECHDC2*
1 150480584 150486265 ECM1
1 236557585 236648230 EDARADD
1 236558712 236648205 EDARADD*
1 184659371 184723992 EDEM3
1 41944445 41950354 EDN2
1 171750799 171766856 EEF1AKNMT
1 47140830 47184786 EFCAB14
1 47139707 47157769 EFCAB14-AS1
1 245133630 245288530 EFCAB2
1 245133170 245251148 EFCAB2*
1 245133691 245251139 EFCAB2**
1 63989195 64038364 EFCAB7
1 15736383 15756835 EFHD2
1 155100351 155107375 EFNA1
1 155051312 155060014 EFNA3
1 155036215 155042029 EFNA4
1 231499502 231558033 EGLN1
1 45340200 45452394 EIF2B3
1 45316193 45452394 EIF2B3*
1 45316193 45452267 EIF2B3**
1 206764974 206785818 EIF2D
1 206764974 206785904 EIF2D*
1 32687184 32697205 EIF3I
1 21132784 21437876 EIF4G3
1 21132784 21503390 EIF4G3*
1 21267737 21494532 EIF4G3**
1 109729170 109749403 ELAPOR1
1 109656736 109749403 ELAPOR1*
1 50513726 50669444 ELAVL4
1 50571902 50669444 ELAVL4*
1 50575504 50646972 ELAVL4**
1 50575504 50669444 ELAVL4***
1 50574591 50646972 ELAVL4****
1 50574591 50669444 ELAVL4*****
1 50569580 50669444 ELAVL4******
1 201979714 201986308 ELF3
1 201969178 201979481 ELF3-AS1
1 205577070 205601139 ELK4
1 205588395 205602000 ELK4*
1 24069855 24088549 ELOA
1 24086871 24104787 ELOA-AS1
1 43829071 43833682 ELOVL1
1 43829067 43833745 ELOVL1*
1 43829067 43833409 ELOVL1**
1 121260909 121313686 EMBP1
1 19542154 19578018 EMC1
1 19536879 19556657 EMC1-AS1
1 19536879 19567198 EMC1-AS1*
1 225674531 225840825 ENAH
1 8921058 8938745 ENO1
1 8938893 8939943 ENO1-AS1
1 150594601 150602088 ENSA
1 150593721 150601615 ENSA*
1 150595753 150602098 ENSA**
1 150593721 150602088 ENSA***
1 150595753 150601609 ENSA****
1 150599521 150602098 ENSA*****
1 29241080 29446553 EPB41
1 29213611 29446553 EPB41*
1 29241080 29399085 EPB41**
1 29213611 29399085 EPB41***
1 29241087 29391733 EPB41****
1 29213602 29446558 EPB41*****
1 38225944 38230824 EPHA10
1 38181647 38230792 EPHA10*
1 16450831 16482564 EPHA2
1 22889981 22930088 EPHA8
1 22889981 22916112 EPHA8*
1 23037330 23247993 EPHB2
1 23037331 23247993 EPHB2*
1 226013054 226033262 EPHX1
1 225997825 226033262 EPHX1*
1 226011911 226033262 EPHX1**
1 92495541 92529095 EPHX4
1 220141941 220219847 EPRS1
1 51819934 51887767 EPS15
1 51819934 51984938 EPS15*
1 110292701 110306545 EPS8L3
1 44686741 44820929 ERI3
1 44686741 44820951 ERI3*
1 44688266 44709955 ERI3-IT1
1 44709047 44709955 ERI3-IT1*
1 75033806 75139476 ERICH3
1 75043113 75091782 ERICH3-AS1
1 75055418 75091782 ERICH3-AS1*
1 204110535 204112137 ERLNC1
1 43282792 43310662 ERMAP
1 43291248 43310660 ERMAP*
1 236378400 236445258 ERO1B
1 8071786 8086369 ERRFI1
1 6484835 6521004 ESPN
1 17017712 17046652 ESPNP
1 216676592 216896771 ESRRG
1 216676592 217311044 ESRRG*
1 216676592 217250334 ESRRG**
1 216676587 216896814 ESRRG***
1 216676592 217263910 ESRRG****
1 216676592 216978727 ESRRG*****
1 216676587 217113015 ESRRG******
1 216676592 217251629 ESRRG*******
1 216676592 217262960 ESRRG********
1 216676587 217262987 ESRRG*********
1 216676592 217263166 ESRRG**********
1 204100189 204121172 ETNK2
1 157090982 157108187 ETV3
1 157102975 157108383 ETV3*
1 157061834 157069600 ETV3L
1 36787630 36789755 EVA1B
1 36787630 36789246 EVA1B*
1 92974252 93257967 EVI5
1 92974252 93250665 EVI5*
1 242011492 242053241 EXO1
1 242012032 242053241 EXO1*
1 242011505 242053241 EXO1**
1 40974390 40981722 EXO5
1 231468498 231473598 EXOC8
1 11126675 11159926 EXOSC10
1 11159731 11162162 EXOSC10-AS1
1 11160075 11162162 EXOSC10-AS1*
1 26348265 26362954 EXTL1
1 101337927 101360735 EXTL2
1 101337946 101360398 EXTL2*
1 28314983 28415148 EYA3
1 28296854 28415148 EYA3*
1 28303780 28415121 EYA3**
1 28296854 28415121 EYA3***
1 160965000 160990942 F11R
1 197007870 197036390 F13B
1 94994731 95007413 F3
1 94994728 95007315 F3*
1 169481188 169555719 F5
1 46859988 46879517 FAAH
1 46899498 46911374 FAAHP1
1 2120987 2126214 FAAP20
1 2115898 2126214 FAAP20*
1 2115898 2139172 FAAP20**
1 2115915 2126211 FAAP20***
1 2120987 2126211 FAAP20****
1 2120987 2144159 FAAP20*****
1 2123339 2126211 FAAP20******
1 31838099 31845923 FABP3
1 31838099 31846135 FABP3*
1 50902699 51425939 FAF1
1 150488232 150490508 FALEC
1 109102721 109181942 FAM102B
1 26485569 26490453 FAM110D
1 16384263 16400146 FAM131C
1 34610 36081 FAM138A
1 34610 36081 FAM138C
1 34610 36081 FAM138F
1 55074853 55089198 FAM151A
1 179699322 179711831 FAM163A
1 179712425 179779068 FAM163A*
1 179696910 179779068 FAM163A**
1 179711143 179711831 FAM163A***
1 179712425 179785333 FAM163A****
1 179699322 179785333 FAM163A*****
1 179696910 179785333 FAM163A******
1 32712822 32714457 FAM167B
1 222910557 222924147 FAM177B
1 222913025 222924147 FAM177B*
1 222910557 222924002 FAM177B**
1 43613574 43622067 FAM183A
1 155216995 155225274 FAM189B
1 178994938 179045709 FAM20B
1 178995258 179045709 FAM20B*
1 178995028 179045702 FAM20B**
1 32826870 32827844 FAM229A
1 803450 812182 FAM41C
1 20879065 20881513 FAM43B
1 212797815 212800116 FAM71A
1 206135556 206155151 FAM72A
1 206136616 206155151 FAM72A*
1 206137222 206155151 FAM72A**
1 206138490 206155151 FAM72A***
1 120839411 120855681 FAM72B
1 120839004 120855681 FAM72B*
1 143896524 143914673 FAM72C
1 143896524 143913160 FAM72C*
1 206138439 206155074 FAM72C**
1 143904508 143913160 FAM72C***
1 143896451 143914384 FAM72D
1 143896451 143914847 FAM72D*
1 143896447 143913169 FAM72D**
1 28052471 28089627 FAM76A
1 166038535 166136238 FAM78B
1 166025154 166135992 FAM78B*
1 752750 755214 FAM87B
1 231154703 231176000 FAM89A
1 172628147 172636012 FASLG
1 172628242 172636016 FASLG*
1 16085289 16113084 FBLIM1
1 16090993 16101715 FBLIM1*
1 16083132 16113084 FBLIM1**
1 11708443 11714486 FBXO2
1 224301812 224349749 FBXO28
1 16573334 16678975 FBXO42
1 11714913 11723384 FBXO44
1 11714463 11723384 FBXO44*
1 11714933 11723384 FBXO44**
1 11724256 11734409 FBXO6
1 207131311 207143970 FCAMR
1 207131311 207143805 FCAMR*
1 159259503 159278014 FCER1A
1 161185084 161189035 FCER1G
1 149754249 149763231 FCGR1A
1 149754249 149772165 FCGR1A*
1 149754249 149770041 FCGR1A**
1 120926127 120935944 FCGR1B
1 120927646 120935944 FCGR1B*
1 149369293 149378303 FCGR1CP
1 161475246 161489619 FCGR2A
1 161632904 161648444 FCGR2B
1 161551128 161571010 FCGR2C
1 161511549 161520527 FCGR3A
1 161511549 161519608 FCGR3A*
1 161511549 161519893 FCGR3A**
1 161511549 161520413 FCGR3A***
1 161511549 161520411 FCGR3A****
1 161592987 161600966 FCGR3B
1 161592987 161601753 FCGR3B*
1 161592987 161600837 FCGR3B**
1 207076662 207095286 FCMR
1 27695600 27701315 FCN3
1 27695600 27701343 FCN3*
1 157764193 157789910 FCRL1
1 157715522 157746922 FCRL2
1 157646270 157670559 FCRL3
1 157543537 157567875 FCRL4
1 157483166 157522305 FCRL5
1 159770301 159786047 FCRL6
1 159772149 159786047 FCRL6*
1 161677018 161684142 FCRLA
1 161691333 161697933 FCRLB
1 161692442 161697933 FCRLB*
1 161692046 161697933 FCRLB**
1 155278656 155290456 FDPS
1 155278538 155290457 FDPS*
1 59775703 60228399 FGGY
1 59762484 60228399 FGGY*
1 59762765 60228402 FGGY**
1 59762765 60228399 FGGY***
1 59981301 60228399 FGGY****
1 59762765 60165066 FGGY*****
1 27938574 27953108 FGR
1 27938574 27961696 FGR*
1 27938800 27952751 FGR**
1 241660903 241683055 FH
1 15573720 15724623 FHAD1
1 15653175 15670379 FHAD1-AS1
1 38462441 38471186 FHL3
1 154955819 154965587 FLAD1
1 154955819 154961488 FLAD1*
1 152274640 152297715 FLG
1 152285934 152339168 FLG-AS1
1 152309543 152339168 FLG-AS1*
1 152321210 152332482 FLG2
1 16160709 16174642 FLJ37453
1 247267812 247272863 FLJ39095
1 213031616 213072705 FLVCR1
1 213029945 213031480 FLVCR1-DT
1 240255182 240638485 FMN2
1 171227061 171255117 FMO1
1 171217632 171255097 FMO1*
1 171217609 171255117 FMO1**
1 171154346 171181822 FMO2
1 171154438 171181824 FMO2*
1 171060045 171086959 FMO3
1 171283321 171311223 FMO4
1 146655883 146697230 FMO5
1 146657839 146697230 FMO5*
1 146657839 146696931 FMO5**
1 171106878 171130702 FMO6P
1 166573152 166594473 FMO9P
1 203309755 203320250 FMOD
1 93913687 94020218 FNBP1L
1 93913674 94020218 FNBP1L*
1 1533391 1535515 FNDC10
1 33327868 33338085 FNDC5
1 33327868 33336513 FNDC5*
1 109255529 109285367 FNDC7
1 47903715 47906363 FOXD2
1 47897805 47900313 FOXD2-AS1
1 63788237 63790799 FOXD3
1 63786554 63790112 FOXD3-AS1
1 63786554 63789346 FOXD3-AS1*
1 63786554 63788129 FOXD3-AS1**
1 47881956 47883724 FOXE3
1 42642218 42800906 FOXJ3
1 42642209 42800886 FOXJ3*
1 42642218 42800626 FOXJ3**
1 42642218 42801551 FOXJ3***
1 41827105 41849262 FOXO6
1 41840675 41841341 FOXO6-AS1
1 74663925 74674386 FPGT
1 74663925 74930606 FPGT-TNNI3K
1 74663925 75010110 FPGT-TNNI3K*
1 100169525 100232191 FRRS1
1 100169522 100231349 FRRS1*
1 78409739 78444756 FUBP1
1 78412166 78444756 FUBP1*
1 78414086 78444889 FUBP1**
1 24171570 24194780 FUCA1
1 57184463 57285077 FYB2
1 209848756 209849735 G0S2
1 151043236 151098018 GABPB2
1 1950783 1962197 GABRD
1 68150883 68154017 GADD45A
1 24122088 24127244 GALE
1 24122088 24127068 GALE*
1 24122088 24126037 GALE**
1 230193535 230417868 GALNT2
1 230202984 230417868 GALNT2*
1 230202984 230227777 GALNT2**
1 173833036 173837129 GAS5
1 173833036 173838020 GAS5*
1 173832385 173833080 GAS5-AS1
1 153777202 153895448 GATAD2B
1 155204242 155211040 GBA
1 155204242 155214418 GBA*
1 155183615 155197325 GBAP1
1 89518003 89530891 GBP1
1 89873237 89890493 GBP1P1
1 89571815 89591797 GBP2
1 89472359 89488549 GBP3
1 89474526 89488549 GBP3*
1 89472364 89488549 GBP3**
1 89646827 89664625 GBP4
1 89724633 89738543 GBP5
1 89829435 89853719 GBP6
1 89829617 89853719 GBP6*
1 89597425 89641686 GBP7
1 94350755 94375154 GCLM
1 94350755 94374986 GCLM*
1 247681753 247740992 GCSAML
1 247670359 247740992 GCSAML*
1 247670410 247740992 GCSAML**
1 247712435 247740992 GCSAML***
1 247687980 247694106 GCSAML-AS1
1 118419333 118472244 GDAP2
1 118406106 118472244 GDAP2*
1 90458823 90460525 GEMIN8P4
1 92938599 92952482 GFI1
1 92938601 92951657 GFI1*
1 92938601 92949511 GFI1**
1 235491752 235507844 GGPS1
1 235491884 235507844 GGPS1*
1 235492322 235507844 GGPS1**
1 235490530 235507844 GGPS1***
1 78510653 78604126 GIPC2
1 78511649 78604126 GIPC2*
1 35258599 35261348 GJA4
1 147228331 147232710 GJA5
1 147228331 147245466 GJA5*
1 147374920 147381395 GJA8
1 39339740 39347259 GJA9
1 39328161 39347298 GJA9-MYCBP
1 35246814 35251965 GJB3
1 35247868 35251965 GJB3*
1 35225340 35227928 GJB4
1 35220647 35224113 GJB5
1 228337630 228347527 GJC2
1 53971905 54199877 GLIS1
1 53971911 54204837 GLIS1*
1 92711954 92764566 GLMN
1 92711958 92764544 GLMN*
1 156262477 156265480 GLMP
1 156262478 156265470 GLMP*
1 193065594 193075187 GLRX2
1 193065594 193075244 GLRX2*
1 193065599 193074544 GLRX2**
1 182347227 182361341 GLUL
1 182347232 182360925 GLUL*
1 182347227 182360539 GLUL**
1 28995295 29045864 GMEB1
1 110091236 110142815 GNAI3
1 110145712 110162238 GNAT2
1 110145712 110155706 GNAT2*
1 1716723 1822556 GNB1
1 1716724 1822526 GNB1*
1 68167157 68299150 GNG12
1 68297970 68668670 GNG12-AS1
1 235710984 235813084 GNG4
1 235710984 235814054 GNG4*
1 235710984 235813908 GNG4**
1 84964007 84972264 GNG5
1 38032412 38061586 GNL2
1 38032416 38061538 GNL2*
1 231376957 231413719 GNPAT
1 145509751 145515745 GNRHR2
1 145509751 145516076 GNRHR2*
1 145514420 145515899 GNRHR2**
1 150618705 150669630 GOLPH3L
1 204167290 204183116 GOLT1A
1 155734246 155827005 GON4L
1 155719448 155829191 GON4L*
1 155719449 155827005 GON4L**
1 170501306 170522975 GORAB
1 170501306 170514932 GORAB*
1 170430457 170501750 GORAB-AS1
1 167022072 167059614 GPA33
1 217600334 217804432 GPATCH2
1 217781531 217804432 GPATCH2*
1 27216978 27226958 GPATCH3
1 156564092 156571271 GPATCH4
1 156564099 156571279 GPATCH4*
1 46092975 46152205 GPBP1L1
1 27202622 27216774 GPN2
1 236305838 236372207 GPR137B
1 6307412 6321158 GPR153
1 9160363 9189161 GPR157
1 168048779 168106168 GPR161
1 168048779 168106905 GPR161*
1 168048779 168106811 GPR161**
1 168048779 168105945 GPR161***
1 168048779 168106672 GPR161****
1 200842108 200843306 GPR25
1 27719125 27722317 GPR3
1 202092044 202102720 GPR37L1
1 174417101 174418683 GPR52
1 110082493 110088470 GPR61
1 101003694 101007577 GPR88
1 145764594 145827103 GPR89A
1 145764408 145827075 GPR89A*
1 147400486 147465824 GPR89B
1 147400532 147465824 GPR89B*
1 109419606 109477166 GPSM2
1 109419606 109476957 GPSM2*
1 53068042 53074723 GPX7
1 240652872 240775455 GREM2
1 24645846 24681808 GRHL3
1 24649529 24681808 GRHL3*
1 24645846 24690970 GRHL3**
1 37261127 37500116 GRIK3
1 185292978 185304171 GS1-279B7.1
1 110230438 110236367 GSTM1
1 110210678 110217908 GSTM2
1 110210643 110226619 GSTM2*
1 110276558 110283660 GSTM3
1 110276553 110283660 GSTM3*
1 110198720 110204322 GSTM4
1 110198720 110208119 GSTM4*
1 110198697 110204331 GSTM4**
1 110254872 110260890 GSTM5
1 89318315 89357250 GTF2B
1 224138967 224180346 GTF2IP20
1 42628360 42630416 GUCA2A
1 42619080 42621491 GUCA2B
1 228327928 228336655 GUK1
1 228327784 228336655 GUK1*
1 228327979 228336685 GUK1**
1 228332396 228336685 GUK1***
1 228327979 228336652 GUK1****
1 149813784 149814317 H2AC18
1 149822628 149823161 H2AC18*
1 149813784 149814318 H2AC19
1 149822627 149823161 H2AC19*
1 149858467 149858961 H2AC20
1 149859018 149859515 H2AC21
1 228645064 228645574 H2AW
1 149754244 149783928 H2BC18
1 149783433 149783925 H2BC18*
1 149821758 149822340 H2BC20P
1 149856009 149858232 H2BC21
1 120905992 120916108 H2BP1
1 120905992 120906487 H2BP1*
1 149341468 149399226 H2BP2
1 149367845 149399226 H2BP2*
1 228645803 228646259 H2BU1
1 149396961 149400553 H3-2
1 149399491 149400553 H3-2*
1 226250416 226259720 H3-3A
1 226249531 226259720 H3-3A*
1 226250147 226259720 H3-3A**
1 226249970 226259720 H3-3A***
1 228612545 228613061 H3-4
1 149784779 149785248 H3C13
1 149812258 149812780 H3C14
1 149824165 149824687 H3C14*
1 149812258 149812776 H3C15
1 149824169 149824687 H3C15*
1 120904658 120905730 H3P4
1 149341472 149785251 H3P4*
1 120904658 120916108 H3P4**
1 226250427 226259703 H3P6
1 149804220 149804616 H4C14
1 149832329 149832725 H4C14*
1 149804220 149804616 H4C15
1 149832329 149832725 H4C15*
1 149804220 149806197 H4C15**
1 149804220 149811289 H4C15***
1 149825656 149832725 H4C15****
1 149830748 149832725 H4C15*****
1 9294832 9331394 H6PD
1 9299905 9331394 H6PD*
1 119911407 119936753 HAO2
1 119911568 119912953 HAO2-IT1
1 156589206 156595517 HAPLN2
1 154245104 154248351 HAX1
1 155247253 155259639 HCN3
1 32083289 32093214 HCRTR1
1 32757683 32799227 HDAC1
1 156711898 156721085 HDGF
1 156711900 156722240 HDGF*
1 156711900 156721467 HDGF**
1 156711898 156722024 HDGF***
1 236712304 236767816 HEATR1
1 45468219 45476996 HECTD3
1 109190909 109204148 HENMT1
1 109190916 109203715 HENMT1*
1 6475293 6479979 HES2
1 6304238 6305638 HES3
1 934343 935477 HES4
1 2460183 2461702 HES5
1 40089106 40105315 HEYL
1 91726322 91870292 HFM1
1 91726322 91870394 HFM1*
1 210501595 210849638 HHAT
1 210502249 210849638 HHAT*
1 210502245 210849632 HHAT**
1 210502709 210849632 HHAT***
1 222695606 222721446 HHIPL2
1 70820493 70833705 HHLA3
1 114496498 114520491 HIPK1
1 114472465 114520491 HIPK1*
1 114493766 114520491 HIPK1**
1 114471945 114520491 HIPK1***
1 114471945 114514680 HIPK1****
1 114466622 114471880 HIPK1-AS1
1 114466622 114472147 HIPK1-AS1*
1 42312859 42501605 HIVEP3
1 41972035 42384593 HIVEP3*
1 42312859 42384593 HIVEP3**
1 145413277 145417543 HJV
1 221052784 221058400 HLX
1 221006104 221053482 HLX-AS1
1 185703522 186160081 HMCN1
1 34329679 34330392 HMGB4
1 34326075 34330392 HMGB4*
1 24128366 24151949 HMGCL
1 24128374 24151919 HMGCL*
1 120290625 120311528 HMGCS2
1 120290618 120311555 HMGCS2*
1 26798930 26803133 HMGN2
1 12907229 12908573 HNRNPCL1
1 13182959 13184326 HNRNPCL2
1 13182324 13184426 HNRNPCL3
1 13182324 13184036 HNRNPCL4
1 23631180 23670777 HNRNPR
1 245013598 245027845 HNRNPU
1 245013601 245027827 HNRNPU*
1 60280620 60341994 HOOK1
1 150670535 150693371 HORMAD1
1 21066758 21113145 HP1BP3
1 21069171 21113165 HP1BP3*
1 21080548 21113800 HP1BP3**
1 21080548 21113145 HP1BP3***
1 21066758 21113800 HP1BP3****
1 21066758 21113159 HP1BP3*****
1 33352091 33360247 HPCA
1 40144319 40157105 HPCAL4
1 40144319 40157157 HPCAL4*
1 45792566 45794351 HPDL
1 152184551 152196669 HRNR
1 87380317 87575665 HS2ST1
1 87380317 87564128 HS2ST1*
1 209859524 209908295 HSD11B1
1 209878190 209908273 HSD11B1*
1 209834703 209848594 HSD11B1-AS1
1 209834703 209897470 HSD11B1-AS1*
1 209834703 209915907 HSD11B1-AS1**
1 162760491 162767932 HSD17B7
1 162760491 162782608 HSD17B7*
1 120049825 120057681 HSD3B1
1 120049832 120057677 HSD3B1*
1 119957772 119965657 HSD3B2
1 119957553 119965662 HSD3B2*
1 120106502 120115199 HSD3BP4
1 59597607 59612479 HSD52
1 161494329 161496683 HSPA6
1 161575848 161578341 HSPA7
1 54382245 54411372 HSPB11
1 54387233 54411372 HSPB11*
1 54387233 54411978 HSPB11**
1 16340523 16344538 HSPB7
1 16340523 16346089 HSPB7*
1 22148736 22263803 HSPG2
1 23518387 23543995 HTR1D
1 19991367 20007459 HTR6
1 43916673 43919660 HYI
1 43916660 43919602 HYI*
1 220267473 220321383 IARS2
1 228353504 228369958 IBA57
1 228362270 228369958 IBA57*
1 228351786 228352549 IBA57-DT
1 228351786 228353213 IBA57-DT*
1 6281252 6296024 ICMT
1 23884416 23885992 ID3
1 181057835 181062036 IER5
1 19230773 19283170 IFFO2
1 158979696 159024940 IFI16
1 158969765 159024940 IFI16*
1 158978780 159024940 IFI16**
1 79115515 79129758 IFI44
1 79115473 79129763 IFI44*
1 79086132 79111830 IFI44L
1 27992574 27998703 IFI6
1 24480661 24513779 IFNLR1
1 201159951 201198080 IGFN1
1 18434291 18704977 IGSF21
1 117117019 117210377 IGSF3
1 117117029 117210355 IGSF3*
1 160061135 160068409 IGSF8
1 160061128 160068618 IGSF8*
1 159896830 159915403 IGSF9
1 206643818 206670222 IKBKE
1 206940946 206943948 IL10
1 206940946 206944534 IL10*
1 206940946 206945839 IL10**
1 67773555 67864405 IL12RB2
1 67773046 67862583 IL12RB2*
1 207002221 207016326 IL19
1 207007693 207016326 IL19*
1 206944117 207016323 IL19**
1 207036909 207042568 IL20
1 207038967 207042568 IL20*
1 24446260 24469630 IL22RA1
1 67632136 67725650 IL23R
1 207070787 207077484 IL24
1 154377818 154441926 IL6R
1 154377818 154410561 IL6R*
1 154374798 154379040 IL6R-AS1
1 166877423 166944777 ILDR2
1 153634263 153643469 ILF2
1 153634263 153643504 ILF2*
1 200864027 200884870 INAVA
1 200860658 200884870 INAVA*
1 112264685 112282017 INKA2
1 112264685 112298419 INKA2*
1 112282462 112290420 INKA2-AS1
1 38326368 38412729 INPP5B
1 38326368 38397411 INPP5B*
1 38326368 38397463 INPP5B**
1 38326368 38412725 INPP5B***
1 38326368 38412541 INPP5B****
1 38326368 38407936 INPP5B*****
1 67263422 67266959 INSL5
1 156809854 156828909 INSRR
1 1246979 1260040 INTS11
1 1246964 1260067 INTS11*
1 153700525 153747284 INTS3
1 212113740 212209002 INTS7
1 212113744 212208899 INTS7*
1 44412621 44433694 IPO13
1 201798284 201853418 IPO9
